Time,Value,Value_2ND, ,DateTime : ( 23 / 02 / 06 -- 14 : 44 : 21 )
"14 : 42 : 13",19.50436590000000, 
"14 : 42 : 14",19.54215040000000, 
"14 : 42 : 15",19.61735720000000, 
"14 : 42 : 16",19.67629050000000, 
"14 : 42 : 17",19.66329380000000, 
"14 : 42 : 18",19.65332600000000, 
"14 : 42 : 19",19.63687890000000, 
"14 : 42 : 20",19.74572180000000, 
"14 : 42 : 21",19.72260090000000, 
"14 : 42 : 22",19.66719050000000, 
"14 : 42 : 23",19.66486540000000, 
"14 : 42 : 24",19.62411680000000, 
"14 : 42 : 25",19.59833330000000, 
"14 : 42 : 26",19.64401810000000, 
"14 : 42 : 27",19.68499940000000, 
"14 : 42 : 28",19.62882990000000, 
"14 : 42 : 29",19.62721820000000, 
"14 : 42 : 30",19.63512420000000, 
"14 : 42 : 31",19.60485450000000, 
"14 : 42 : 32",19.64491080000000, 
"14 : 42 : 33",19.62805550000000, 
"14 : 42 : 34",19.62276260000000, 
"14 : 42 : 36",19.63036530000000, 
"14 : 42 : 36",19.65935890000000, 
"14 : 42 : 37",19.65784260000000, 
"14 : 42 : 39",19.69809910000000, 
"14 : 42 : 39",19.73024940000000, 
"14 : 42 : 40",19.74637790000000, 
"14 : 42 : 41",19.76909820000000, 
"14 : 42 : 42",19.77995680000000, 
"14 : 42 : 43",19.76585570000000, 
"14 : 42 : 44",19.77469060000000, 
"14 : 42 : 45",19.78121750000000, 
"14 : 42 : 46",19.82155030000000, 
"14 : 42 : 47",19.84873580000000, 
"14 : 42 : 49",19.85478010000000, 
"14 : 42 : 49",19.83502570000000, 
"14 : 42 : 50",19.78293800000000, 
"14 : 42 : 52",19.76107970000000, 
"14 : 42 : 52",19.74338150000000, 
"14 : 42 : 54",19.75360290000000, 
"14 : 42 : 55",19.77362060000000, 
"14 : 42 : 55",19.73074910000000, 
"14 : 42 : 56",19.70821570000000, 
"14 : 42 : 57",19.72332950000000, 
"14 : 42 : 58",19.73957250000000, 
"14 : 42 : 59",19.75737950000000, 
"14 : 43 : 00",19.78156660000000, 
"14 : 43 : 02",19.80609510000000, 
"14 : 43 : 03",19.80064580000000, 
"14 : 43 : 04",19.81644240000000, 
"14 : 43 : 05",19.81839750000000, 
"14 : 43 : 05",19.82260320000000, 
"14 : 43 : 07",19.82484430000000, 
"14 : 43 : 08",19.82461920000000, 
"14 : 43 : 09",19.83399000000000, 
"14 : 43 : 10",19.86077690000000, 
"14 : 43 : 11",19.81832310000000, 
"14 : 43 : 12",19.81492800000000, 
"14 : 43 : 13",19.81451410000000, 
"14 : 43 : 14",19.82106970000000, 
"14 : 43 : 15",19.80920020000000, 
"14 : 43 : 16",19.80693810000000, 
"14 : 43 : 17",19.83223340000000, 
"14 : 43 : 18",19.86246680000000, 
"14 : 43 : 19",19.83197970000000, 
"14 : 43 : 20",19.82207480000000, 
"14 : 43 : 21",19.81729500000000, 
"14 : 43 : 22",19.80778120000000, 
"14 : 43 : 23",19.79628940000000, 
"14 : 43 : 24",19.78311150000000, 
"14 : 43 : 25",19.79187200000000, 
"14 : 43 : 26",19.78087420000000, 
"14 : 43 : 27",19.75798600000000, 
"14 : 43 : 28",19.74394600000000, 
"14 : 43 : 29",19.77409550000000, 
"14 : 43 : 30",19.78715510000000, 
"14 : 43 : 31",19.75251570000000, 
"14 : 43 : 32",19.75602340000000, 
"14 : 43 : 33",19.74057000000000, 
"14 : 43 : 34",19.74629780000000, 
"14 : 43 : 35",19.71435160000000, 
"14 : 43 : 36",19.73416320000000, 
"14 : 43 : 37",19.71639820000000, 
"14 : 43 : 38",19.74706840000000, 
"14 : 43 : 39",19.75344840000000, 
"14 : 43 : 40",19.75730510000000, 
"14 : 43 : 41",19.75534430000000, 
"14 : 43 : 42",19.78609650000000, 
"14 : 43 : 43",19.78544800000000, 
"14 : 43 : 44",19.83288190000000, 
"14 : 44 : 27",20.29004470000000, 
"14 : 44 : 28",20.29619780000000, 
"14 : 44 : 29",20.32032770000000, 
"14 : 44 : 30",20.33218950000000, 
"14 : 44 : 31",20.34191130000000, 
"14 : 44 : 32",20.36274900000000, 
"14 : 44 : 34",20.36495010000000, 
"14 : 44 : 34",20.37389750000000, 
"14 : 44 : 35",20.38221160000000, 
"14 : 44 : 36",20.37277220000000, 
"14 : 44 : 37",20.38517950000000, 
"14 : 44 : 38",20.39785190000000, 
"14 : 44 : 39",20.42177200000000, 
"14 : 44 : 40",20.43973920000000, 
"14 : 44 : 41",20.43706320000000, 
"14 : 44 : 42",20.44643970000000, 
"14 : 44 : 43",20.45341870000000, 
"14 : 44 : 44",20.46464340000000, 
"14 : 44 : 45",20.53046980000000, 
"14 : 44 : 46",20.54841990000000, 
"14 : 44 : 47",20.50915520000000, 
"14 : 44 : 48",20.49582290000000, 
"14 : 44 : 49",20.50044250000000, 
"14 : 44 : 50",20.46516220000000, 
"14 : 44 : 51",20.47661010000000, 
"14 : 44 : 52",20.47158810000000, 
"14 : 44 : 54",20.45163150000000, 
"14 : 44 : 54",20.46279520000000, 
"14 : 44 : 55",20.48443220000000, 
"14 : 44 : 57",20.50774570000000, 
"14 : 44 : 57",20.52573200000000, 
"14 : 44 : 58",20.54673000000000, 
"14 : 45 : 00",20.55249020000000, 
"14 : 45 : 00",20.56192580000000, 
"14 : 45 : 02",20.59055320000000, 
"14 : 45 : 02",20.60486790000000, 
"14 : 45 : 04",20.61285780000000, 
"14 : 45 : 05",20.62408250000000, 
"14 : 45 : 06",20.64921950000000, 
"14 : 45 : 07",20.67240900000000, 
