Time,Value,Value_2ND, ,DateTime : ( 23 / 02 / 03 -- 14 : 56 : 26 )
"14 : 28 : 17",22.63585470000000, 
"14 : 28 : 18",22.63548270000000, 
"14 : 28 : 19",22.65792650000000, 
"14 : 28 : 20",22.65760990000000, 
"14 : 28 : 21",22.65284150000000, 
"14 : 28 : 22",22.64346500000000, 
"14 : 28 : 23",22.63973230000000, 
"14 : 28 : 24",22.63746260000000, 
"14 : 28 : 25",22.64809220000000, 
"14 : 28 : 26",22.64796820000000, 
"14 : 28 : 27",22.64468000000000, 
"14 : 28 : 28",22.65157120000000, 
"14 : 28 : 29",22.67075150000000, 
"14 : 28 : 30",22.68337630000000, 
"14 : 28 : 31",22.71427720000000, 
"14 : 28 : 32",22.72450820000000, 
"14 : 28 : 33",22.71393960000000, 
"14 : 28 : 34",22.73513600000000, 
"14 : 28 : 35",22.73662940000000, 
"14 : 28 : 36",22.76191520000000, 
"14 : 28 : 37",22.75453180000000, 
"14 : 28 : 38",22.75306700000000, 
"14 : 28 : 39",22.77249520000000, 
"14 : 28 : 40",22.78668590000000, 
"14 : 28 : 41",22.82270430000000, 
"14 : 28 : 42",22.82991210000000, 
"14 : 28 : 43",22.82273290000000, 
"14 : 28 : 44",22.81508440000000, 
"14 : 28 : 45",22.82838630000000, 
"14 : 28 : 46",22.82951730000000, 
"14 : 28 : 48",22.83138080000000, 
"14 : 28 : 49",22.84130280000000, 
"14 : 28 : 50",22.84232130000000, 
"14 : 28 : 51",22.86702150000000, 
"14 : 28 : 52",22.88894460000000, 
"14 : 28 : 53",22.90924830000000, 
"14 : 28 : 54",22.93856040000000, 
"14 : 28 : 55",22.94019310000000, 
"14 : 28 : 56",22.94415660000000, 
"14 : 28 : 57",22.93393320000000, 
"14 : 28 : 58",22.95647430000000, 
"14 : 28 : 59",22.94422140000000, 
"14 : 29 : 00",22.92302890000000, 
"14 : 29 : 01",22.92364880000000, 
"14 : 29 : 02",22.92103000000000, 
"14 : 29 : 03",22.91304390000000, 
"14 : 29 : 04",22.90760610000000, 
"14 : 29 : 05",22.90316000000000, 
"14 : 29 : 06",22.88452720000000, 
"14 : 29 : 07",22.86843100000000, 
"14 : 29 : 08",22.88290400000000, 
"14 : 29 : 09",22.88055800000000, 
"14 : 29 : 10",22.86817930000000, 
"14 : 29 : 11",22.86216920000000, 
"14 : 29 : 12",22.86997790000000, 
"14 : 29 : 13",22.86808200000000, 
"14 : 29 : 14",22.85677330000000, 
"14 : 29 : 15",22.85221860000000, 
"14 : 29 : 16",22.86760330000000, 
"14 : 29 : 17",22.86423870000000, 
"14 : 29 : 18",22.87211990000000, 
"14 : 29 : 19",22.87277980000000, 
"14 : 29 : 20",22.86219400000000, 
"14 : 29 : 21",22.88288680000000, 
"14 : 29 : 22",22.87687110000000, 
"14 : 29 : 23",22.88329310000000, 
"14 : 29 : 24",22.88913340000000, 
"14 : 29 : 25",22.89635460000000, 
"14 : 29 : 26",22.91251180000000, 
"14 : 29 : 27",22.93281930000000, 
"14 : 29 : 28",22.93826290000000, 
"14 : 29 : 29",22.94296260000000, 
"14 : 29 : 30",22.95384400000000, 
"14 : 29 : 31",22.96430010000000, 
"14 : 29 : 32",22.97678750000000, 
"14 : 29 : 33",22.96292870000000, 
"14 : 29 : 34",22.94855490000000, 
"14 : 29 : 35",22.92852210000000, 
"14 : 29 : 36",22.93537520000000, 
"14 : 29 : 37",22.91324040000000, 
"14 : 29 : 38",22.90415760000000, 
"14 : 29 : 39",22.89539710000000, 
"14 : 29 : 40",22.89188190000000, 
"14 : 29 : 41",22.87932200000000, 
"14 : 29 : 42",22.88665000000000, 
"14 : 29 : 43",22.88908950000000, 
"14 : 29 : 44",22.89231870000000, 
"14 : 29 : 45",22.89877510000000, 
"14 : 29 : 46",22.87234110000000, 
"14 : 29 : 47",22.85076330000000, 
"14 : 29 : 48",22.85262680000000, 
"14 : 29 : 49",22.84402080000000, 
"14 : 29 : 50",22.82826420000000, 
"14 : 29 : 51",22.80570410000000, 
"14 : 29 : 52",22.79595370000000, 
"14 : 29 : 53",22.77951430000000, 
"14 : 29 : 54",22.75682060000000, 
"14 : 29 : 55",22.72652620000000, 
"14 : 29 : 56",22.73278610000000, 
"14 : 29 : 57",22.74197570000000, 
"14 : 29 : 58",22.73330490000000, 
"14 : 29 : 59",22.72275730000000, 
"14 : 30 : 00",22.71315380000000, 
"14 : 30 : 01",22.70435330000000, 
"14 : 30 : 02",22.71203420000000, 
"14 : 30 : 03",22.70844450000000, 
"14 : 30 : 04",22.71232790000000, 
"14 : 30 : 05",22.68648330000000, 
"14 : 30 : 06",22.66612620000000, 
"14 : 30 : 07",22.61848060000000, 
"14 : 30 : 08",22.61772720000000, 
"14 : 30 : 09",22.58933250000000, 
"14 : 30 : 10",22.54013820000000, 
"14 : 30 : 11",22.52181430000000, 
"14 : 30 : 12",22.53443900000000, 
"14 : 30 : 13",22.54563520000000, 
"14 : 30 : 14",22.53225510000000, 
"14 : 30 : 15",22.53011320000000, 
"14 : 30 : 16",22.52069280000000, 
"14 : 30 : 17",22.48384660000000, 
"14 : 30 : 18",22.46781150000000, 
"14 : 30 : 19",22.43761060000000, 
"14 : 30 : 20",22.44010540000000, 
"14 : 30 : 21",22.44408600000000, 
"14 : 30 : 22",22.46374700000000, 
"14 : 30 : 23",22.47540470000000, 
"14 : 30 : 24",22.49268910000000, 
"14 : 30 : 25",22.42983430000000, 
"14 : 30 : 26",22.38170810000000, 
"14 : 30 : 27",22.36494440000000, 
"14 : 30 : 28",22.35003850000000, 
