Time,Value,Value_2ND, ,DateTime : ( 23 / 02 / 06 -- 14 : 44 : 21 )
"14 : 42 : 13",17.68776130000000, 
"14 : 42 : 14",17.68796920000000, 
"14 : 42 : 15",17.68767920000000, 
"14 : 42 : 16",17.68796530000000, 
"14 : 42 : 17",17.68837920000000, 
"14 : 42 : 18",17.68789670000000, 
"14 : 42 : 19",17.68757820000000, 
"14 : 42 : 20",17.68783180000000, 
"14 : 42 : 21",17.68763350000000, 
"14 : 42 : 22",17.68759720000000, 
"14 : 42 : 23",17.68736260000000, 
"14 : 42 : 24",17.68771550000000, 
"14 : 42 : 25",17.68730920000000, 
"14 : 42 : 26",17.68724060000000, 
"14 : 42 : 27",17.68725960000000, 
"14 : 42 : 28",17.68801110000000, 
"14 : 42 : 29",17.68792910000000, 
"14 : 42 : 30",17.68789670000000, 
"14 : 42 : 31",17.68683620000000, 
"14 : 42 : 32",17.68747130000000, 
"14 : 42 : 33",17.68813320000000, 
"14 : 42 : 34",17.68790810000000, 
"14 : 42 : 35",17.68713760000000, 
"14 : 42 : 36",17.68793290000000, 
"14 : 42 : 37",17.68752090000000, 
"14 : 42 : 38",17.68748090000000, 
"14 : 42 : 39",17.68713950000000, 
"14 : 42 : 40",17.68682860000000, 
"14 : 42 : 41",17.68810080000000, 
"14 : 42 : 42",17.68785280000000, 
"14 : 42 : 43",17.68810840000000, 
"14 : 42 : 44",17.68766590000000, 
"14 : 42 : 45",17.68769450000000, 
"14 : 42 : 46",17.68719290000000, 
"14 : 42 : 47",17.68743510000000, 
"14 : 42 : 48",17.68686860000000, 
"14 : 42 : 49",17.68732450000000, 
"14 : 42 : 50",17.68696780000000, 
"14 : 42 : 51",17.68778410000000, 
"14 : 42 : 52",17.68726340000000, 
"14 : 42 : 53",17.68673700000000, 
"14 : 42 : 54",17.68752090000000, 
"14 : 42 : 55",17.68728440000000, 
"14 : 42 : 56",17.68761630000000, 
"14 : 42 : 57",17.68691820000000, 
"14 : 42 : 58",17.68706510000000, 
"14 : 42 : 59",17.68680190000000, 
"14 : 43 : 00",17.68691060000000, 
"14 : 43 : 01",17.68684950000000, 
"14 : 43 : 02",17.68758580000000, 
"14 : 43 : 03",17.68748280000000, 
"14 : 43 : 04",17.68723290000000, 
"14 : 43 : 05",17.68723670000000, 
"14 : 43 : 06",17.68688960000000, 
"14 : 43 : 07",17.68709370000000, 
"14 : 43 : 08",17.68695830000000, 
"14 : 43 : 09",17.68667030000000, 
"14 : 43 : 10",17.68664160000000, 
"14 : 43 : 11",17.68701930000000, 
"14 : 43 : 12",17.68706890000000, 
"14 : 43 : 13",17.68722530000000, 
"14 : 43 : 15",17.68691250000000, 
"14 : 43 : 15",17.68727870000000, 
"14 : 43 : 16",17.68733590000000, 
"14 : 43 : 17",17.68754190000000, 
"14 : 43 : 18",17.68728820000000, 
"14 : 43 : 19",17.68725010000000, 
"14 : 43 : 20",17.68772880000000, 
"14 : 43 : 21",17.68762200000000, 
"14 : 43 : 22",17.68729590000000, 
"14 : 43 : 23",17.68637080000000, 
"14 : 43 : 24",17.68647380000000, 
"14 : 43 : 25",17.68704980000000, 
"14 : 43 : 26",17.68725390000000, 
"14 : 43 : 28",17.68727110000000, 
"14 : 43 : 28",17.68721000000000, 
"14 : 43 : 29",17.68718330000000, 
"14 : 43 : 30",17.68704220000000, 
"14 : 43 : 31",17.68700590000000, 
"14 : 43 : 32",17.68706890000000, 
"14 : 43 : 33",17.68664160000000, 
"14 : 43 : 34",17.68667790000000, 
"14 : 43 : 35",17.68696020000000, 
"14 : 43 : 36",17.68695640000000, 
"14 : 43 : 37",17.68708410000000, 
"14 : 43 : 38",17.68702120000000, 
"14 : 43 : 39",17.68696210000000, 
"14 : 43 : 41",17.68671030000000, 
"14 : 43 : 41",17.68678280000000, 
"14 : 43 : 42",17.68670460000000, 
"14 : 43 : 44",17.68694300000000, 
"14 : 44 : 27",17.68564790000000, 
"14 : 44 : 28",17.68611710000000, 
"14 : 44 : 29",17.68534270000000, 
"14 : 44 : 30",17.68538470000000, 
"14 : 44 : 31",17.68630590000000, 
"14 : 44 : 32",17.68634980000000, 
"14 : 44 : 33",17.68575850000000, 
"14 : 44 : 34",17.68548390000000, 
"14 : 44 : 35",17.68586540000000, 
"14 : 44 : 36",17.68598550000000, 
"14 : 44 : 37",17.68651770000000, 
"14 : 44 : 38",17.68614760000000, 
"14 : 44 : 39",17.68568420000000, 
"14 : 44 : 40",17.68603510000000, 
"14 : 44 : 41",17.68569560000000, 
"14 : 44 : 42",17.68586340000000, 
"14 : 44 : 43",17.68580620000000, 
"14 : 44 : 44",17.68495170000000, 
"14 : 44 : 45",17.68526450000000, 
"14 : 44 : 46",17.68594740000000, 
"14 : 44 : 47",17.68587870000000, 
"14 : 44 : 48",17.68554110000000, 
"14 : 44 : 49",17.68575470000000, 
"14 : 44 : 50",17.68567080000000, 
"14 : 44 : 51",17.68528930000000, 
"14 : 44 : 52",17.68564410000000, 
"14 : 44 : 53",17.68483350000000, 
"14 : 44 : 54",17.68554110000000, 
"14 : 44 : 55",17.68561360000000, 
"14 : 44 : 56",17.68543050000000, 
"14 : 44 : 57",17.68525310000000, 
"14 : 44 : 58",17.68535040000000, 
"14 : 44 : 59",17.68520730000000, 
"14 : 45 : 00",17.68537520000000, 
"14 : 45 : 01",17.68554110000000, 
"14 : 45 : 02",17.68525880000000, 
"14 : 45 : 03",17.68547430000000, 
"14 : 45 : 04",17.68476480000000, 
"14 : 45 : 05",17.68546670000000, 
"14 : 45 : 06",17.68505470000000, 
